Target,Observer,Start Time (UTC),Stop Time (UTC),Duration (s),rev_time,day,coverage
SCD2,MT,2000-01-05 05:42:21.205,2000-01-05 05:53:16.651,655.4459372,5693.715,2000-01-05,0.0075861798
SCD2,MT,2000-01-05 07:31:57.758,2000-01-05 07:36:05.913,248.15506147,5921.107,2000-01-05,0.0028721651
SCD2,MT,2000-01-05 18:18:25.342,2000-01-05 18:25:33.264,427.92227848,38539.429,2000-01-05,0.0049528041
SCD2,MT,2000-01-05 20:02:23.924,2000-01-05 20:13:59.628,695.70373219,5810.66,2000-01-05,0.0080521265
SCD2,MT,2000-01-05 21:48:35.623,2000-01-05 22:00:30.154,714.53108367,5675.995,2000-01-05,0.0082700357
SCD2,MT,2000-01-05 23:35:49.443,2000-01-05 23:46:46.832,657.38904424,5719.289,2000-01-05,0.0076086695
SCD2,MT,2000-01-06 01:22:55.414,2000-01-06 01:33:40.732,645.31747297,5768.582,2000-01-06,0.0074689522
SCD2,MT,2000-01-06 03:09:19.323,2000-01-06 03:20:54.973,695.65094254,5738.591,2000-01-06,0.0080515155
SCD2,MT,2000-01-06 04:55:42.476,2000-01-06 05:07:20.428,697.95163478,5687.503,2000-01-06,0.0080781439
SCD2,MT,2000-01-06 06:43:31.821,2000-01-06 06:51:52.410,500.58849317,5771.393,2000-01-06,0.0057938483
SCD2,PA,2000-01-01 16:04:12.056,2000-01-01 16:12:04.607,472.55086235,0.0,2000-01-01,0.0054693387
SCD2,PA,2000-01-01 17:48:52.483,2000-01-01 18:00:37.295,704.81245397,5807.876,2000-01-01,0.0081575516
SCD2,PA,2000-01-01 19:35:18.593,2000-01-01 19:46:55.994,697.40092519,5681.298,2000-01-01,0.00807177
SCD2,PA,2000-01-01 21:23:55.460,2000-01-01 21:31:44.820,469.36012013,5819.466,2000-01-01,0.0054324088
SCD2,PA,2000-01-02 02:48:47.997,2000-01-02 02:53:05.514,257.51720988,19023.177,2000-01-02,0.0029805233
SCD2,PA,2000-01-02 04:32:45.274,2000-01-02 04:43:03.750,618.47519847,5979.76,2000-01-02,0.0071582778
SCD2,PA,2000-01-02 06:18:24.181,2000-01-02 06:30:15.553,711.3725025,5720.431,2000-01-02,0.008233478
SCD2,PA,2000-01-02 08:05:51.414,2000-01-02 08:15:38.435,587.02108611,5735.861,2000-01-02,0.0067942255
SCD2,PA,2000-01-02 15:19:26.538,2000-01-02 15:23:32.448,245.91017417,25428.103,2000-01-02,0.0028461826
SCD2,PA,2000-01-02 17:02:57.752,2000-01-02 17:13:44.301,646.54887345,5965.304,2000-01-02,0.0074832046
SCD2,PA,2000-01-02 18:48:42.125,2000-01-02 19:00:47.517,725.39230833,5697.824,2000-01-02,0.0083957443
SCD2,PA,2000-01-02 20:36:20.461,2000-01-02 20:46:10.912,590.45138585,5732.944,2000-01-02,0.0068339281
SCD2,PA,2000-01-02 22:27:28.811,2000-01-02 22:29:18.335,109.52409287,6077.899,2000-01-02,0.00126764
SCD2,PA,2000-01-03 03:47:04.677,2000-01-03 03:55:42.956,518.27944089,19066.342,2000-01-03,0.0059986046
SCD2,PA,2000-01-03 05:32:09.049,2000-01-03 05:43:48.591,699.54192425,5786.093,2000-01-03,0.00809655
SCD2,PA,2000-01-03 07:18:47.079,2000-01-03 07:29:52.390,665.31043402,5698.488,2000-01-03,0.0077003522
SCD2,PA,2000-01-03 09:08:00.467,2000-01-03 09:14:02.462,361.99531731,5888.077,2000-01-03,0.0041897606
SCD2,PA,2000-01-03 16:17:19.961,2000-01-03 16:26:25.332,545.37082985,25397.499,2000-01-03,0.0063121624
SCD2,PA,2000-01-03 18:02:23.351,2000-01-03 18:14:23.685,720.33437616,5758.019,2000-01-03,0.0083372034
SCD2,PA,2000-01-03 19:49:12.165,2000-01-03 20:00:22.606,670.44125417,5688.48,2000-01-03,0.0077597367
SCD2,PA,2000-01-03 21:38:24.437,2000-01-03 21:44:51.381,386.94405074,5881.831,2000-01-03,0.0044785191
SCD2,PA,2000-01-04 03:01:42.225,2000-01-04 03:07:50.283,368.05834675,19010.844,2000-01-04,0.0042599346
SCD2,PA,2000-01-04 04:46:08.202,2000-01-04 04:57:02.720,654.51757112,5897.919,2000-01-04,0.0075754349
SCD2,PA,2000-01-04 06:32:05.565,2000-01-04 06:43:50.264,704.69951453,5702.845,2000-01-04,0.0081562444
SCD2,PA,2000-01-04 08:20:02.566,2000-01-04 08:28:51.884,529.3187088,5772.302,2000-01-04,0.0061263739
SCD2,PA,2000-01-04 15:32:07.330,2000-01-04 15:38:28.150,380.81965917,25395.446,2000-01-04,0.0044076349
SCD2,PA,2000-01-04 17:16:20.661,2000-01-04 17:27:41.535,680.87320259,5872.511,2000-01-04,0.0078804769
SCD2,PA,2000-01-04 19:02:25.807,2000-01-04 19:14:21.140,715.3337212,5684.272,2000-01-04,0.0082793255
SCD2,PA,2000-01-04 20:50:32.385,2000-01-04 20:59:27.292,534.90693475,5771.245,2000-01-04,0.0061910525
SCD2,PA,2000-01-05 02:17:42.301,2000-01-05 02:18:19.790,37.48838139,19095.009,2000-01-05,0.0004338933
SCD2,PA,2000-01-05 04:00:20.598,2000-01-05 04:09:54.803,574.20530965,6120.808,2000-01-05,0.0066458948
SCD2,PA,2000-01-05 05:45:42.362,2000-01-05 05:57:32.014,709.65272173,5747.559,2000-01-05,0.0082135732
SCD2,PA,2000-01-05 07:32:44.010,2000-01-05 07:43:14.972,630.96189554,5711.996,2000-01-05,0.0073027997
SCD2,PA,2000-01-05 09:22:59.515,2000-01-05 09:26:39.233,219.71797817,5984.543,2000-01-05,0.0025430322
SCD2,PA,2000-01-05 16:30:33.911,2000-01-05 16:40:36.644,602.7332774,25434.678,2000-01-05,0.0069760796
SCD2,PA,2000-01-05 18:15:58.330,2000-01-05 18:28:05.391,727.06070321,5721.686,2000-01-05,0.0084150544
SCD2,PA,2000-01-05 20:03:11.350,2000-01-05 20:13:45.870,634.5193917,5705.959,2000-01-05,0.0073439744
SCD2,PA,2000-01-05 21:53:07.333,2000-01-05 21:57:47.961,280.62821879,5961.463,2000-01-05,0.0032480118
SCD2,PA,2000-01-06 03:14:47.759,2000-01-06 03:22:19.781,452.02273743,19019.798,2000-01-06,0.0052317446
SCD2,PA,2000-01-06 04:59:34.498,2000-01-06 05:10:56.051,681.55343112,5834.717,2000-01-06,0.0078883499
SCD2,PA,2000-01-06 06:45:51.631,2000-01-06 06:57:20.855,689.22475814,5695.58,2000-01-06,0.0079771384
SCD2,PA,2000-01-06 08:34:23.359,2000-01-06 08:41:59.050,455.69054594,5822.504,2000-01-06,0.0052741961
SCD2,PB,2000-01-01 16:08:38.282,2000-01-01 16:16:45.701,487.41928936,0.0,2000-01-01,0.005641427
SCD2,PB,2000-01-01 17:53:10.932,2000-01-01 18:05:02.560,711.6283054,5785.231,2000-01-01,0.0082364387
SCD2,PB,2000-01-01 19:39:44.942,2000-01-01 19:51:16.784,691.84170859,5682.382,2000-01-01,0.0080074272
SCD2,PB,2000-01-01 21:28:01.145,2000-01-01 21:36:44.539,523.39449216,5804.361,2000-01-01,0.0060578066
SCD2,PB,2000-01-01 23:16:52.736,2000-01-01 23:22:43.859,351.12301502,6008.197,2000-01-01,0.0040639238
SCD2,PB,2000-01-02 01:03:35.807,2000-01-02 01:11:03.194,447.3870539,6051.948,2000-01-02,0.0051780909
SCD2,PB,2000-01-02 02:49:03.088,2000-01-02 02:59:40.890,637.80149521,5879.894,2000-01-02,0.0073819618
SCD2,PB,2000-01-02 04:34:55.957,2000-01-02 04:46:46.534,710.57713302,5715.067,2000-01-02,0.0082242724
SCD2,PB,2000-01-02 06:22:20.714,2000-01-02 06:32:00.356,579.64202359,5734.18,2000-01-02,0.0067088197
SCD2,PB,2000-01-02 15:24:21.556,2000-01-02 15:28:00.038,218.4827348,31941.2,2000-01-02,0.0025287354
SCD2,PB,2000-01-02 17:07:15.486,2000-01-02 17:18:16.499,661.01270663,5955.448,2000-01-02,0.00765061
SCD2,PB,2000-01-02 18:53:05.467,2000-01-02 19:05:06.994,721.52765323,5688.968,2000-01-02,0.0083510145
SCD2,PB,2000-01-02 20:40:43.212,2000-01-02 20:50:46.252,603.03968667,5736.218,2000-01-02,0.006979626
SCD2,PB,2000-01-02 22:29:37.723,2000-01-02 22:36:19.007,401.28375526,5931.471,2000-01-02,0.0046444879
SCD2,PB,2000-01-03 00:17:23.616,2000-01-03 00:23:40.624,377.00806592,6064.609,2000-01-03,0.0043635193
SCD2,PB,2000-01-03 02:03:03.886,2000-01-03 02:12:33.430,569.5441859,5963.262,2000-01-03,0.0065919466
SCD2,PB,2000-01-03 03:48:38.892,2000-01-03 04:00:20.180,701.28758876,5765.462,2000-01-03,0.0081167545
SCD2,PB,2000-01-03 05:35:17.232,2000-01-03 05:46:20.697,663.46437181,5697.052,2000-01-03,0.0076789858
SCD2,PB,2000-01-03 07:24:49.430,2000-01-03 07:29:48.511,299.08088349,5908.733,2000-01-03,0.0034615843
SCD2,PB,2000-01-03 16:21:41.373,2000-01-03 16:31:04.442,563.06901891,31912.862,2000-01-03,0.0065170025
SCD2,PB,2000-01-03 18:06:43.152,2000-01-03 18:18:46.190,723.03838169,5738.71,2000-01-03,0.0083684998
SCD2,PB,2000-01-03 19:53:38.952,2000-01-03 20:04:46.254,667.30122707,5692.762,2000-01-03,0.0077233938
SCD2,PB,2000-01-03 21:42:11.750,2000-01-03 21:50:12.180,480.42968611,5845.496,2000-01-03,0.0055605288
SCD2,PB,2000-01-03 23:30:49.023,2000-01-03 23:36:34.414,345.39057434,6036.843,2000-01-03,0.0039975761
SCD2,PB,2000-01-04 01:17:04.772,2000-01-04 01:25:13.716,488.94442914,6030.358,2000-01-04,0.005659079
SCD2,PB,2000-01-04 03:02:31.680,2000-01-04 03:13:36.781,665.10123743,5837.964,2000-01-04,0.007697931
SCD2,PB,2000-01-04 04:48:37.185,2000-01-04 05:00:20.847,703.66203618,5700.404,2000-01-04,0.0081442365
SCD2,PB,2000-01-04 06:36:33.247,2000-01-04 06:45:07.555,514.30797687,5772.4,2000-01-04,0.0059526386
SCD2,PB,2000-01-04 15:36:42.018,2000-01-04 15:43:08.097,386.07926904,31894.463,2000-01-04,0.0044685101
SCD2,PB,2000-01-04 17:20:38.360,2000-01-04 17:32:10.046,691.68555499,5850.263,2000-01-04,0.0080056198
SCD2,PB,2000-01-04 19:06:50.892,2000-01-04 19:18:40.647,709.75472404,5680.846,2000-01-04,0.0082147538
SCD2,PB,2000-01-04 20:54:48.817,2000-01-04 21:04:12.863,564.04536897,5768.17,2000-01-04,0.0065283029
SCD2,PB,2000-01-04 22:43:45.724,2000-01-04 22:49:56.129,370.40540295,5972.861,2000-01-04,0.0042870996
SCD2,PB,2000-01-05 00:30:59.375,2000-01-05 00:37:49.038,409.66339322,6063.246,2000-01-05,0.0047414745
SCD2,PB,2000-01-05 02:16:30.722,2000-01-05 02:26:36.982,606.25995782,5921.684,2000-01-05,0.0070168977
SCD2,PB,2000-01-05 04:02:13.623,2000-01-05 04:14:03.233,709.61005669,5736.641,2000-01-05,0.0082130794
SCD2,PB,2000-01-05 05:49:13.424,2000-01-05 05:59:40.768,627.34355021,5710.191,2000-01-05,0.0072609207
SCD2,PB,2000-01-05 16:34:52.730,2000-01-05 16:45:12.468,619.73834509,38111.962,2000-01-05,0.0071728975
SCD2,PB,2000-01-05 18:20:19.856,2000-01-05 18:32:25.905,726.04910829,5707.388,2000-01-05,0.0084033462
SCD2,PB,2000-01-05 20:07:37.151,2000-01-05 20:18:14.278,637.1274324,5711.246,2000-01-05,0.0073741601
SCD2,PB,2000-01-05 21:56:23.238,2000-01-05 22:03:41.682,438.44382515,5888.96,2000-01-05,0.0050745813
SCD2,PB,2000-01-05 23:44:37.610,2000-01-05 23:50:32.466,354.85562749,6055.928,2000-01-05,0.0041071253
SCD2,PB,2000-01-06 01:30:32.188,2000-01-06 01:39:22.865,530.67713755,5999.722,2000-01-06,0.0061420965
SCD2,PB,2000-01-06 03:16:01.882,2000-01-06 03:27:28.437,686.55589154,5799.017,2000-01-06,0.0079462487
SCD2,PB,2000-01-06 05:02:22.616,2000-01-06 05:13:50.622,688.00561179,5694.179,2000-01-06,0.0079630279
SCD2,PB,2000-01-06 06:50:58.823,2000-01-06 06:58:04.418,425.595193,5828.201,2000-01-06,0.0049258703
SCD2,PE,2000-01-01 16:09:04.155,2000-01-01 16:16:35.090,450.93528733,0.0,2000-01-01,0.0052191584
SCD2,PE,2000-01-01 17:53:21.827,2000-01-01 18:05:06.654,704.82754485,5806.737,2000-01-01,0.0081577262
SCD2,PE,2000-01-01 19:39:47.051,2000-01-01 19:51:27.553,700.50151062,5680.397,2000-01-01,0.0081076564
SCD2,PE,2000-01-01 21:27:50.661,2000-01-01 21:37:03.398,552.73765301,5783.108,2000-01-01,0.0063974265
SCD2,PE,2000-01-01 23:16:25.482,2000-01-01 23:23:12.330,406.84762979,5962.084,2000-01-01,0.0047088846
SCD2,PE,2000-01-02 01:03:13.128,2000-01-02 01:11:19.443,486.31437588,6000.798,2000-01-02,0.0056286386
SCD2,PE,2000-01-02 02:48:49.992,2000-01-02 02:59:42.208,652.2163065,5850.549,2000-01-02,0.0075487998
SCD2,PE,2000-01-02 04:34:49.579,2000-01-02 04:46:38.393,708.81345256,5707.371,2000-01-02,0.0082038594
SCD2,PE,2000-01-02 06:22:24.309,2000-01-02 06:31:41.381,557.0717081,5745.916,2000-01-02,0.0064475892
SCD2,PE,2000-01-02 15:25:55.308,2000-01-02 15:26:41.021,45.713532285,32053.927,2000-01-02,0.0005290918
SCD2,PE,2000-01-02 17:07:30.375,2000-01-02 17:18:16.935,646.55961193,6049.354,2000-01-02,0.0074833288
SCD2,PE,2000-01-02 18:53:11.210,2000-01-02 19:05:15.209,723.99948559,5694.275,2000-01-02,0.0083796237
SCD2,PE,2000-01-02 20:40:38.558,2000-01-02 20:51:01.419,622.86073876,5723.349,2000-01-02,0.0072090363
SCD2,PE,2000-01-02 22:29:16.495,2000-01-02 22:36:44.550,448.05559753,5895.076,2000-01-02,0.0051858287
SCD2,PE,2000-01-03 00:16:56.568,2000-01-03 00:24:04.130,427.56209354,6012.018,2000-01-03,0.0049486353
SCD2,PE,2000-01-03 02:02:47.517,2000-01-03 02:12:39.806,592.28963025,5923.387,2000-01-03,0.0068552041
SCD2,PE,2000-01-03 03:48:29.894,2000-01-03 04:00:15.493,705.5993726,5750.088,2000-01-03,0.0081666594
SCD2,PE,2000-01-03 05:35:15.694,2000-01-03 05:46:06.991,651.29766207,5700.201,2000-01-03,0.0075381674
SCD2,PE,2000-01-03 07:25:22.467,2000-01-03 07:29:00.524,218.05764564,5955.476,2000-01-03,0.0025238153
SCD2,PE,2000-01-03 16:22:02.171,2000-01-03 16:30:59.012,536.84048359,31981.647,2000-01-03,0.0062134315
SCD2,PE,2000-01-03 18:06:52.283,2000-01-03 18:18:51.774,719.49173306,5753.271,2000-01-03,0.0083274506
SCD2,PE,2000-01-03 19:53:39.005,2000-01-03 20:04:58.391,679.38566477,5687.231,2000-01-03,0.00786326
SCD2,PE,2000-01-03 21:41:57.840,2000-01-03 21:50:33.205,515.36537942,5819.449,2000-01-03,0.0059648771
SCD2,PE,2000-01-03 23:30:20.438,2000-01-03 23:37:02.597,402.15956649,5987.233,2000-01-03,0.0046546246
SCD2,PE,2000-01-04 01:16:44.393,2000-01-04 01:25:26.350,521.95674285,5981.796,2000-01-04,0.006041166
SCD2,PE,2000-01-04 03:02:20.036,2000-01-04 03:13:35.909,675.87284592,5813.686,2000-01-04,0.0078226024
SCD2,PE,2000-01-04 04:48:32.244,2000-01-04 05:00:10.957,698.71258669,5696.335,2000-01-04,0.0080869512
SCD2,PE,2000-01-04 06:36:41.051,2000-01-04 06:44:44.421,483.36997015,5790.094,2000-01-04,0.0055945598
SCD2,PE,2000-01-04 15:37:17.263,2000-01-04 15:42:47.912,330.64888391,31952.842,2000-01-04,0.0038269547
SCD2,PE,2000-01-04 17:20:51.102,2000-01-04 17:32:12.494,681.39237348,5883.19,2000-01-04,0.0078864858
SCD2,PE,2000-01-04 19:06:54.849,2000-01-04 19:18:50.145,715.29625567,5682.355,2000-01-04,0.0082788918
SCD2,PE,2000-01-04 20:54:41.364,2000-01-04 21:04:29.805,588.4408817,5751.219,2000-01-04,0.0068106584
SCD2,PE,2000-01-04 22:43:21.043,2000-01-04 22:50:23.580,422.53618443,5931.238,2000-01-04,0.0048904651
SCD2,PE,2000-01-05 00:30:34.421,2000-01-05 00:38:08.943,454.52181045,6010.841,2000-01-05,0.0052606691
SCD2,PE,2000-01-05 02:16:16.090,2000-01-05 02:26:40.658,624.56737807,5887.147,2000-01-05,0.0072287891
SCD2,PE,2000-01-05 04:02:05.935,2000-01-05 04:13:56.775,710.84091748,5725.277,2000-01-05,0.0082273254
SCD2,PE,2000-01-05 05:49:14.151,2000-01-05 05:59:24.692,610.54058016,5717.376,2000-01-05,0.0070664419
SCD2,PE,2000-01-05 16:35:10.137,2000-01-05 16:45:10.447,600.30994326,38145.445,2000-01-05,0.0069480318
SCD2,PE,2000-01-05 18:20:27.275,2000-01-05 18:32:32.854,725.57932263,5716.828,2000-01-05,0.0083979088
SCD2,PE,2000-01-05 20:07:34.940,2000-01-05 20:18:27.883,652.94357449,5702.086,2000-01-05,0.0075572173
SCD2,PE,2000-01-05 21:56:05.651,2000-01-05 22:04:05.012,479.36125622,5857.768,2000-01-05,0.0055481627
SCD2,PE,2000-01-05 23:44:09.205,2000-01-05 23:50:58.859,409.65368949,6004.193,2000-01-05,0.0047413621
SCD2,PE,2000-01-06 01:30:13.941,2000-01-06 01:39:32.169,558.22790562,5955.082,2000-01-06,0.0064609711
SCD2,PE,2000-01-06 03:15:51.602,2000-01-06 03:27:25.563,693.96107951,5779.433,2000-01-06,0.0080319569
SCD2,PE,2000-01-06 05:02:19.273,2000-01-06 05:13:38.891,679.61789483,5693.71,2000-01-06,0.0078659479
SCD2,PE,2000-01-06 06:51:13.760,2000-01-06 06:57:34.291,380.53118224,5854.869,2000-01-06,0.0044042961
SCD2,PI,2000-01-01 16:06:43.192,2000-01-01 16:13:42.954,419.76267648,0.0,2000-01-01,0.0048583643
SCD2,PI,2000-01-01 17:50:56.431,2000-01-01 18:02:33.606,697.1754147,5833.477,2000-01-01,0.0080691599
SCD2,PI,2000-01-01 19:37:14.528,2000-01-01 19:48:59.681,705.1528747,5680.922,2000-01-01,0.0081614916
SCD2,PI,2000-01-01 21:25:26.660,2000-01-01 21:34:17.446,530.78569566,5786.979,2000-01-01,0.006143353
SCD2,PI,2000-01-01 23:15:19.926,2000-01-01 23:19:10.920,230.99399231,6062.48,2000-01-01,0.0026735416
SCD2,PI,2000-01-02 01:02:59.875,2000-01-02 01:06:55.916,236.0401434,6228.955,2000-01-02,0.0027319461
SCD2,PI,2000-01-02 02:47:53.597,2000-01-02 02:56:43.479,529.88197301,6057.681,2000-01-02,0.0061328932
SCD2,PI,2000-01-02 04:33:13.200,2000-01-02 04:44:47.701,694.50100379,5789.721,2000-01-02,0.0080382061
SCD2,PI,2000-01-02 06:19:43.229,2000-01-02 06:30:58.305,675.07606891,5695.528,2000-01-02,0.0078133804
SCD2,PI,2000-01-02 08:08:47.474,2000-01-02 08:14:57.700,370.22679109,5869.169,2000-01-02,0.0042850323
SCD2,PI,2000-01-02 17:05:07.391,2000-01-02 17:15:37.743,630.35199578,31809.691,2000-01-02,0.0072957407
SCD2,PI,2000-01-02 18:50:41.194,2000-01-02 19:02:47.283,726.08959288,5703.451,2000-01-02,0.0084038147
SCD2,PI,2000-01-02 20:38:06.922,2000-01-02 20:48:26.739,619.81685911,5719.639,2000-01-02,0.0071738062
SCD2,PI,2000-01-02 22:27:26.140,2000-01-02 22:33:23.769,357.62907509,5939.401,2000-01-02,0.0041392254
SCD2,PI,2000-01-03 00:16:54.597,2000-01-03 00:19:14.357,139.75975541,6210.828,2000-01-03,0.0016175898
SCD2,PI,2000-01-03 02:02:06.862,2000-01-03 02:09:09.206,422.34476209,6172.505,2000-01-03,0.0048882496
SCD2,PI,2000-01-03 03:47:10.498,2000-01-03 03:57:59.275,648.77738273,5881.292,2000-01-03,0.0075089975
SCD2,PI,2000-01-03 05:33:06.470,2000-01-03 05:44:54.252,707.78218741,5707.195,2000-01-03,0.0081919235
SCD2,PI,2000-01-03 07:20:50.664,2000-01-03 07:29:55.771,545.10678827,5756.412,2000-01-03,0.0063091063
SCD2,PI,2000-01-03 16:19:40.625,2000-01-03 16:28:11.807,511.18151557,31784.854,2000-01-03,0.0059164527
SCD2,PI,2000-01-03 18:04:25.384,2000-01-03 18:16:21.048,715.6642713,5773.577,2000-01-03,0.0082831513
SCD2,PI,2000-01-03 19:51:05.887,2000-01-03 20:02:29.289,683.40188186,5684.839,2000-01-03,0.007909744
SCD2,PI,2000-01-03 21:39:41.445,2000-01-03 21:47:38.469,477.02398358,5832.156,2000-01-03,0.0055211109
SCD2,PI,2000-01-03 23:29:43.063,2000-01-03 23:32:36.950,173.88697111,6124.594,2000-01-03,0.0020125807
SCD2,PI,2000-01-04 01:16:21.482,2000-01-04 01:21:20.923,299.44110301,6224.532,2000-01-04,0.0034657535
SCD2,PI,2000-01-04 03:01:15.999,2000-01-04 03:10:52.161,576.16207836,5995.076,2000-01-04,0.0066685426
SCD2,PI,2000-01-04 04:46:46.097,2000-01-04 04:58:32.835,706.73807531,5753.936,2000-01-04,0.0081798388
SCD2,PI,2000-01-04 06:33:37.347,2000-01-04 06:44:21.050,643.70338999,5704.512,2000-01-04,0.0074502707
SCD2,PI,2000-01-04 08:23:54.604,2000-01-04 08:27:20.960,206.35589861,5973.554,2000-01-04,0.0023883785
SCD2,PI,2000-01-04 15:34:58.152,2000-01-04 15:39:49.129,290.97658288,25657.192,2000-01-04,0.0033677845
SCD2,PI,2000-01-04 17:18:27.006,2000-01-04 17:29:36.662,669.6555331,5917.877,2000-01-04,0.0077506427
SCD2,PI,2000-01-04 19:04:23.409,2000-01-04 19:16:22.625,719.21626905,5686.747,2000-01-04,0.0083242624
SCD2,PI,2000-01-04 20:52:12.584,2000-01-04 21:01:50.275,577.69030383,5749.959,2000-01-04,0.0066862304
SCD2,PI,2000-01-04 22:41:50.967,2000-01-04 22:46:44.050,293.08321404,6000.692,2000-01-04,0.0033921668
SCD2,PI,2000-01-05 00:30:29.545,2000-01-05 00:33:29.299,179.75358678,6225.495,2000-01-05,0.0020804813
SCD2,PI,2000-01-05 02:15:27.285,2000-01-05 02:23:26.606,479.32108407,6117.986,2000-01-05,0.0055476977
SCD2,PI,2000-01-05 04:00:38.233,2000-01-05 04:11:53.678,675.44561906,5831.627,2000-01-05,0.0078176576
SCD2,PI,2000-01-05 05:46:50.307,2000-01-05 05:58:26.041,695.73315267,5696.629,2000-01-05,0.008052467
SCD2,PI,2000-01-05 07:35:09.855,2000-01-05 07:42:59.825,469.96977157,5803.814,2000-01-05,0.0054394649
SCD2,PI,2000-01-05 16:32:47.980,2000-01-05 16:42:27.533,579.5527472,31788.155,2000-01-05,0.0067077864
SCD2,PI,2000-01-05 18:17:58.788,2000-01-05 18:30:03.859,725.07173134,5731.255,2000-01-05,0.0083920339
SCD2,PI,2000-01-05 20:05:02.022,2000-01-05 20:15:56.537,654.5151917,5698.163,2000-01-05,0.0075754073
SCD2,PI,2000-01-05 21:54:00.356,2000-01-05 22:00:58.726,418.37007219,5883.819,2000-01-05,0.0048422462
SCD2,PI,2000-01-05 23:43:56.505,2000-01-05 23:46:13.704,137.19932749,6177.779,2000-01-05,0.0015879552
SCD2,PI,2000-01-06 01:29:41.731,2000-01-06 01:35:44.710,362.97836776,6208.027,2000-01-06,0.0042011385
SCD2,PI,2000-01-06 03:14:39.888,2000-01-06 03:24:56.077,616.18880125,5935.178,2000-01-06,0.0071318148
SCD2,PI,2000-01-06 05:00:22.193,2000-01-06 05:12:13.416,711.22281292,5726.116,2000-01-06,0.0082317455
SCD2,PI,2000-01-06 06:47:38.106,2000-01-06 06:57:38.693,600.5878637,5724.69,2000-01-06,0.0069512484
SCD2,PR,2000-01-01 19:40:18.268,2000-01-01 19:47:46.494,448.22668706,0.0,2000-01-01,0.0051878089
SCD2,PR,2000-01-01 21:24:22.567,2000-01-01 21:35:36.315,673.74857253,5796.073,2000-01-01,0.0077980159
SCD2,PR,2000-01-01 23:10:13.256,2000-01-01 23:22:08.291,715.03491505,5676.941,2000-01-01,0.0082758671
SCD2,PR,2000-01-02 00:56:35.963,2000-01-02 01:08:30.327,714.36414351,5667.672,2000-01-02,0.0082681035
SCD2,PR,2000-01-02 02:43:02.817,2000-01-02 02:54:38.597,695.78034393,5672.49,2000-01-02,0.0080530132
SCD2,PR,2000-01-02 04:30:02.172,2000-01-02 04:39:43.346,581.17403568,5723.575,2000-01-02,0.0067265513
SCD2,PR,2000-01-02 18:57:08.102,2000-01-02 18:58:35.029,86.926816148,51444.756,2000-01-02,0.0010060974
SCD2,PR,2000-01-02 20:38:35.864,2000-01-02 20:48:57.006,621.1424856,6000.835,2000-01-02,0.0071891491
SCD2,PR,2000-01-02 22:23:57.269,2000-01-02 22:35:45.495,708.22587182,5700.263,2000-01-02,0.0081970587
SCD2,PR,2000-01-03 00:10:12.943,2000-01-03 00:22:08.792,715.84944399,5667.448,2000-01-03,0.0082852945
SCD2,PR,2000-01-03 01:56:38.324,2000-01-03 02:08:26.372,708.04769058,5669.532,2000-01-03,0.0081949964
SCD2,PR,2000-01-03 03:43:16.734,2000-01-03 03:54:04.953,648.21826253,5690.362,2000-01-03,0.0075025262
SCD2,PR,2000-01-03 05:31:38.137,2000-01-03 05:37:33.412,355.27467948,5853.184,2000-01-03,0.0041119755
SCD2,PR,2000-01-03 19:53:12.580,2000-01-03 20:01:57.933,525.35288528,51339.168,2000-01-03,0.0060804732
SCD2,PR,2000-01-03 21:37:49.549,2000-01-03 21:49:19.483,689.93405731,5751.616,2000-01-03,0.0079853479
SCD2,PR,2000-01-03 23:23:50.915,2000-01-03 23:35:46.965,716.04952589,5671.432,2000-01-03,0.0082876103
SCD2,PR,2000-01-04 01:10:15.189,2000-01-04 01:22:08.286,713.09657878,5668.224,2000-01-04,0.0082534326
SCD2,PR,2000-01-04 02:56:44.150,2000-01-04 03:08:08.937,684.787192,5675.864,2000-01-04,0.0079257777
SCD2,PR,2000-01-04 04:44:01.254,2000-01-04 04:52:50.125,528.87050256,5752.317,2000-01-04,0.0061211864
SCD2,PR,2000-01-04 19:08:36.272,2000-01-04 19:14:13.175,336.90301697,51346.147,2000-01-04,0.0038993405
SCD2,PR,2000-01-04 20:51:54.384,2000-01-04 21:02:46.204,651.81937676,5861.209,2000-01-04,0.0075442057
SCD2,PR,2000-01-04 22:37:32.125,2000-01-04 22:49:24.819,712.69409404,5685.921,2000-01-04,0.0082487742
SCD2,PR,2000-01-05 00:23:52.131,2000-01-05 00:35:47.349,715.21876445,5667.312,2000-01-05,0.008277995
SCD2,PR,2000-01-05 02:10:17.977,2000-01-05 02:22:01.070,703.09281496,5670.628,2000-01-05,0.0081376483
SCD2,PR,2000-01-05 03:57:05.138,2000-01-05 04:07:24.241,619.10389244,5704.068,2000-01-05,0.0071655543
SCD2,PR,2000-01-05 05:46:48.052,2000-01-05 05:49:29.099,161.0470642,5963.811,2000-01-05,0.0018639707
SCD2,PR,2000-01-05 20:06:17.809,2000-01-05 20:15:58.801,580.99224509,51408.71,2000-01-05,0.0067244473
SCD2,PR,2000-01-05 21:51:19.734,2000-01-05 22:03:00.824,701.09011133,5720.933,2000-01-05,0.0081144689
SCD2,PR,2000-01-05 23:37:29.392,2000-01-05 23:49:25.581,716.18919144,5668.568,2000-01-05,0.0082892268
